station_id,venue_count,avg_rating,avg_reviews,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_url,attributes.about_this_biz_bio_photo_dict,attributes.about_this_biz_business_recommendation,attributes.business_temp_closed,attributes.about_this_biz_bio,attributes.about_this_biz_bio_first_name,attributes.about_this_biz_bio_last_name,attributes.about_this_biz_history,attributes.about_this_biz_role,attributes.about_this_biz_specialties,attributes.about_this_biz_year_established,attributes.accepted_cards.credit,attributes.accepted_cards.none,attributes.accepted_cards.debit,attributes.alcohol,attributes.ambience.hipster,attributes.ambience.casual,attributes.ambience.touristy,attributes.ambience.trendy,attributes.ambience.intimate,attributes.ambience.romantic,attributes.ambience.classy,attributes.ambience.upscale,attributes.best_nights,attributes.bike_parking,attributes.business_accepts_apple_pay,attributes.business_parking.garage,attributes.business_parking.street,attributes.business_parking.validated,attributes.business_parking.lot,attributes.business_parking.valet,attributes.caters,attributes.dogs_allowed,attributes.drive_thru,attributes.good_for_dancing,attributes.good_for_kids,attributes.good_for_meal.breakfast,attributes.good_for_meal.brunch,attributes.good_for_meal.lunch,attributes.good_for_meal.dinner,attributes.good_for_meal.latenight,attributes.good_for_meal.dessert,attributes.happy_hour,attributes.has_pool_table,attributes.has_tv,attributes.menu_url,attributes.noise_level,attributes.open24_hours,attributes.platform_delivery,attributes.restaurants_attire,attributes.restaurants_delivery,attributes.restaurants_good_for_groups,attributes.restaurants_reservations,attributes.restaurants_table_service,attributes.restaurants_take_out,attributes.waitlist_reservation,attributes.wi_fi,attributes.liked_by_vegans,attributes.outdoor_seating,attributes.liked_by_vegetarians,attributes.good_for_meal,attributes.ambience,attributes.business_parking,attributes.accepted_cards,attributes.about_this_biz_bio_photo_dict.photo_id,attributes.about_this_biz_bio_photo_dict.biz_user_id,attributes.best_nights.monday,attributes.best_nights.tuesday,attributes.best_nights.wednesday,attributes.best_nights.thursday,attributes.best_nights.friday,attributes.best_nights.saturday,attributes.best_nights.sunday,attributes.ambience.divey,attributes.good_for_working,attributes.service_locations_biz_dict,attributes.has_gluten_free
00b7595b843f69c9041fca9e4e84700b,,,,avF490B4MfuWn24R1Rz2zA,phnom-penh-montréal,Phnom Penh,https://s3-media0.fl.yelpcdn.com/bphoto/72V8iPhsQAfIrsxFvTzMLA/o.jpg,False,https://www.yelp.com/biz/phnom-penh-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,23.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cambodian', 'title': 'Cambodian'}]",4.8,[],$$,+15147398214,+1 514-739-8214,738.3163182286922,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.50532,-73.6414099,7153 Chemin de la Côte-des-Neiges,,,Montreal,H3R 2M2,CA,QC,"['7153 Chemin de la Côte-des-Neiges', 'Montreal, QC H3R 2M2', 'Canada']",,,,,,,,,,,,False,False,False,none,,True,,,,False,False,False,,False,False,False,False,False,False,False,,,,,True,False,False,False,False,False,False,,,True,,quiet,,,,False,True,False,True,True,,,,False,,,,,,,,,,,,,,,,,,
00b7595b843f69c9041fca9e4e84700b,,,,vaJ--BRxufub7FiqYXhZGA,parthenon-montréal,Parthenon,https://s3-media0.fl.yelpcdn.com/bphoto/jQi6S84Db3gBv9C4KTWtTA/o.jpg,False,https://www.yelp.com/biz/parthenon-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,26.0,"[{'alias': 'greek', 'title': 'Greek'}]",3.8,[],$$,+15147385758,+1 514-738-5758,681.4877351853079,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.501326,-73.631999,3543 Avenue Van Horne,,,Montreal,H3S 1R7,CA,QC,"['3543 Avenue Van Horne', 'Montreal, QC H3S 1R7', 'Canada']",http://brochetterieparthenon.com,,,,,,,,,,,True,False,True,none,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,,,True,,average,,,,True,True,True,True,True,,no,,True,,,,,,,,,,,,,,,,,,
00b7595b843f69c9041fca9e4e84700b,,,,jwYnXuaSqtpiNwyU72Vm9Q,la-sirène-de-la-mer-mont-royal,La Sirène de la Mer,https://s3-media0.fl.yelpcdn.com/bphoto/J0yuDkdStPRorBzDx-n3Ow/o.jpg,False,https://www.yelp.com/biz/la-sir%C3%A8ne-de-la-mer-mont-royal?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,50.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.9,[],$$$,+15143450345,+1 514-345-0345,982.1385553234288,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.516,-73.63026,114 Avenue Dresden,,,Mont-Royal,H3P 2B6,CA,QC,"['114 Avenue Dresden', 'Mont-Royal, QC H3P 2B6', 'Canada']",http://www.sirenedelamer.com,,[],,,,,,,"We specialize in Mediterranean cuisine, more specifically Lebanese cuisine, with a focus on seafood. We are known for having the freshest seafood in the city, with our very own Poissonerie (fish market).",,True,False,True,full_bar,False,,False,False,,,,,,False,False,False,False,False,True,False,True,False,,,True,,False,True,True,,,,,True,http://www.sirenedelamer.com/menu-2/,average,,,,True,True,True,,True,,free,True,True,True,,,,,,,,,,,,,,,,,
00b7595b843f69c9041fca9e4e84700b,,,,nZ1yeAw1whSolQhMdUhg2w,kalimera-montréal,Kalimera,https://s3-media0.fl.yelpcdn.com/bphoto/zUBHdH9FakVRzwh7oz3rVw/o.jpg,False,https://www.yelp.com/biz/kalimera-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,13.0,"[{'alias': 'greek', 'title': 'Greek'}]",4.1,[],,+15147357083,+1 514-735-7083,1595.0750239091797,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.496198,-73.61994,5188 Avenue Gatineau,,,Montreal,H3T 1W9,CA,QC,"['5188 Avenue Gatineau', 'Montreal, QC H3T 1W9', 'Canada']",,,,,,,,,,,,False,False,False,,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b7595b843f69c9041fca9e4e84700b,,,,EV7ajfuZMQWP09iZqUvioA,la-mer-rouge-montréal,La Mer Rouge,https://s3-media0.fl.yelpcdn.com/bphoto/NgdoRFGZngj4UjimFAoerw/o.jpg,False,https://www.yelp.com/biz/la-mer-rouge-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,7.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.7,[],,+15147453304,+1 514-745-3304,586.7037091981093,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.502402462643765,-73.63490895971634,3593 Avenue Appleton,,,Montreal,H3S 1L7,CA,QC,"['3593 Avenue Appleton', 'Montreal, QC H3S 1L7', 'Canada']",https://www.lamerrouge.com,,,,,,,,,,,False,False,False,,False,False,False,False,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,https://www.lamerrouge.com/Menu/,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,False,,,
00b7595b843f69c9041fca9e4e84700b,,,,GoXOq5SegVlAfaTwtDGTVQ,kam-shing-montréal-8,Kam Shing,https://s3-media0.fl.yelpcdn.com/bphoto/3MhOD6H7lh46VZzwBFc7tA/o.jpg,False,https://www.yelp.com/biz/kam-shing-montr%C3%A9al-8?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,49.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.6,[],$$,+15147311401,+1 514-731-1401,632.806387725689,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.5029899,-73.63718,6730 Chemin de la Côte-des-Neiges,,,Montreal,H3S 2B2,CA,QC,"['6730 Chemin de la Côte-des-Neiges', 'Montreal, QC H3S 2B2', 'Canada']",http://www.restaurantkamshing.com,,,,,,,,,,,True,False,True,full_bar,False,True,False,False,False,False,False,False,,True,,False,True,False,False,False,False,,,,True,False,,True,True,,False,,,True,http://www.restaurantkamshing.com/home/menu,average,,,,False,True,True,,True,,no,,False,,,,,,,,,,,,,,,False,,,
00b7595b843f69c9041fca9e4e84700b,,,,sIjIGhoSb8We-WDd7pDFOA,poulet-rouge-montréal-28,Poulet Rouge,https://s3-media0.fl.yelpcdn.com/bphoto/f0S1wRQ86HxNZ68pku9XJA/o.jpg,False,https://www.yelp.com/biz/poulet-rouge-montr%C3%A9al-28?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,3.0,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,[],,+15143032003,+1 514-303-2003,1282.224455812396,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.497208,-73.624954,5520 Chemin de la Côte-des-Neiges,,,Montreal,H3T 1Y9,CA,QC,"['5520 Chemin de la Côte-des-Neiges', 'Montreal, QC H3T 1Y9', 'Canada']",https://poulet-rouge.ca,,[],,,,,"Le début de Poulet Rouge remonte à 2012, année où deux jeunes amis ambitieux lancent un petit restaurant aux Galeries Joliette. Bien vite, ils réalisent que leur concept ne cadre pas avec leur vision. En 2014, l'entreprise fait un virage à 180 degrés et revoit son image de marque. Elle simplifie son menu pour laisser la place d'honneur à ses tendres filets de poulet grillé, Marinés Dans Une recette familiale. Le succès est immédiat. L'innovation fait partie de l'ADN de Poulet Rouge. En 2017, elle crée son concept distinctif : des filets de poulet mariné et grillé, nappés D'Un Choix Parmi 4 savoureuses sauces puis servis dans des bols santé personnalisables. Depuis, nos concurrents s'inspirent fortement de nous, mais l'expérience Poulet Rouge est inimitable. Aujourd'hui grâce à vous, Poulet Rouge connaît une expansion fulgurante au Canada! Chaque mois, vous êtes des centaines de milliers à nous visiter et à nous encourager. Merci de nous accompagner dans cette aventure!",,"Ce qui nous distingue? Nos savoureux bols de poulet grillé préparés à votre goût et devant vous débordent de vrais ingrédients frais : filets de poulet halal canadiens, grains entiers nourrissants, légumes croquants et saveurs délectables. Ici, la qualité se goûte, s'entend et se voit! Nous mettons tout en œuvre pour tisser des liens avec notre clientèle et faire une réelle différence dans nos collectivités. Et à travers tout cela, nous réduisons notre empreinte écologique, un bol à la fois. Poulet Rouge c'est bon Dans Tous Les Sense! Bon pour le corps, l'esprit, la collectivité et la planète.",2012,,False,,none,,,,,,,,,,,,False,False,True,False,False,,True,False,,,,,,,,,,,False,https://poulet-rouge.ca/en/ueats/#/,,,,,True,,,False,True,,free,,True,,,,,,,,,,,,,,,,,,
00b7595b843f69c9041fca9e4e84700b,,,,8ALSiH-XAaKIxpGXJfVtQA,restaurant-ermitage-montréal-2,Restaurant Ermitage,https://s3-media0.fl.yelpcdn.com/bphoto/m1RMQ94W08-7dz7Nl8gLKw/o.jpg,False,https://www.yelp.com/biz/restaurant-ermitage-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,25.0,"[{'alias': 'russian', 'title': 'Russian'}]",4.8,[],$$$,+15147353886,+1 514-735-3886,1797.6453515772976,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.49457,-73.61859,"5024, ch de la Côte-des-Neiges",,,Montreal,H3V 1G6,CA,QC,"['5024, ch de la Côte-des-Neiges', 'Montreal, QC H3V 1G6', 'Canada']",http://www.restaurantermitage.com,,[],,,,,,,,,True,False,True,full_bar,False,False,False,False,False,False,True,False,,True,,False,True,False,False,False,True,,,,True,,,,,,,,,True,,quiet,,,,True,True,True,,True,,no,,True,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,-ooEO2YqDQVYNHnSF2BPfw,ristorante-lucca-montréal,Ristorante Lucca,https://s3-media0.fl.yelpcdn.com/bphoto/vNQmm2SDw0rdLCkVPeWorw/o.jpg,False,https://www.yelp.com/biz/ristorante-lucca-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,32.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+15142786502,+1 514-278-6502,298.74558537375856,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.53284,-73.61344,12 Rue Dante,,,Montreal,H2S 1J5,CA,QC,"['12 Rue Dante', 'Montreal, QC H2S 1J5', 'Canada']",http://www.restaurantlucca.ca,,[],,,,,,,,,True,False,True,full_bar,False,False,False,False,False,False,True,False,,True,False,False,True,False,False,True,False,False,,,False,False,False,False,False,False,False,,,False,http://www.restaurantlucca.ca/menus/,,,,casual,False,True,True,True,True,,free,,False,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,62MDc2uM5n6eErdKxPMW2g,restaurant-moccione-montréal,Restaurant Moccione,https://s3-media0.fl.yelpcdn.com/bphoto/pcK_mf9ecXyFWHpUAgKeHA/o.jpg,False,https://www.yelp.com/biz/restaurant-moccione-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,16.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.6,[],,+15144959899,+1 514-495-9899,650.6772353109992,[],45.54011151552741,-73.62000170972351,7495 R. Saint-Denis,,,Montreal,H2R 2E5,CA,QC,"['7495 R. Saint-Denis', 'Montreal, QC H2R 2E5', 'Canada']",https://moccione.com,,,,,,,,,,,,False,,,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,https://static1.squarespace.com/static/5b3bd1fb7e3c3abc1ee5fb72/t/62bf4dc047da9d458a4d14cf/1656704449060/menu+1.07.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,2LOTz08OPRyA0ibJImJRbQ,impasto-montréal,Impasto,https://s3-media0.fl.yelpcdn.com/bphoto/pquaArjGjxMOWLHZqxqejg/o.jpg,False,https://www.yelp.com/biz/impasto-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,91.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.2,[],$$$,+15145086508,+1 514-508-6508,292.28200540460574,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.53314,-73.61323,48 Rue Dante,,,Montreal,H2S 1J5,CA,QC,"['48 Rue Dante', 'Montreal, QC H2S 1J5', 'Canada']",http://impastomtl.ca/,,,,,,,,,,,True,False,True,full_bar,False,False,False,True,False,False,True,False,,True,False,False,True,False,False,False,True,,,,False,False,False,False,True,False,False,,,True,http://impastomtl.ca/,average,,,casual,False,True,True,True,False,,no,,True,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,B0YUHoSSVpq4a8Uh2gG3ow,brasserie-harricana-montréal,Brasserie Harricana,https://s3-media0.fl.yelpcdn.com/bphoto/85rXG9NkvizsTrd-kKKncw/o.jpg,False,https://www.yelp.com/biz/brasserie-harricana-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,80.0,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.1,[],$$,+15143033039,+1 514-303-3039,335.42582465176775,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.534074,-73.619483,95 Rue Jean-Talon O,,,Montreal,H2R 2W8,CA,QC,"['95 Rue Jean-Talon O', 'Montreal, QC H2R 2W8', 'Canada']",http://brasserieharricana.com,,[],,,,,,,"Restaurant:
* Kitchen is open until 2am every day
* Weekly lunch time buffet 12pm-2pm
* Menu is available via our website

Bar:
* Beers & ciders on draft
* Rum & Bourbon on draft
* Up to 41 draft lines
* Private imports of beer bottles
* Homemade sodas & Kombucha (alcohol-free)

Microbrewery:
* We brew our beers on-site
* Tours of the brewery available upon request",,True,False,True,full_bar,False,True,False,True,False,False,True,False,,False,False,False,True,False,False,False,False,False,,,False,False,False,True,True,True,False,True,,True,http://nebula.wsimg.com/2d4501d3ba753a422d35534653cdc4cd?AccessKeyId=217E17BDFF6F996DBCFE&disposition=0&alloworigin=1,average,,,,False,True,True,True,True,,free,,True,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,e4DWxBtNzA4wcrtCoH6upw,ristorante-corneli-montréal-2,Ristorante Corneli,https://s3-media0.fl.yelpcdn.com/bphoto/rnRKwUiIpJardKIxMoHyVA/o.jpg,False,https://www.yelp.com/biz/ristorante-corneli-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,91.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.1,[],$$,+15143251300,+1 514-325-1300,411.300461170647,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.5321389972351,-73.6124968528748,6741 Boulevard St-Laurent,,,Montreal,H2S 3C8,CA,QC,"['6741 Boulevard St-Laurent', 'Montreal, QC H2S 3C8', 'Canada']",,,[],,,,,,,,,True,False,True,full_bar,False,True,,,,,,False,,True,,,,,False,False,False,True,,,True,,,,True,,True,,,True,,loud,,,casual,False,True,True,,True,,no,,True,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,_Ac-WT9RXqmAHEfTKIlFfQ,le-petit-alep-montréal-2,Le Petit Alep,https://s3-media0.fl.yelpcdn.com/bphoto/V14nTGmFayiqoe2fy1O5-g/o.jpg,False,https://www.yelp.com/biz/le-petit-alep-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,100.0,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'syrian', 'title': 'Syrian'}]",4.1,[],$$,+15142709361,+1 514-270-9361,160.1322117351248,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.5364465,-73.6163489,191 Rue Jean-Talon E,,,Montreal,H2R 1S8,CA,QC,"['191 Rue Jean-Talon E', 'Montreal, QC H2R 1S8', 'Canada']",http://www.petitalep.com/,,,,,,,,,,,True,False,True,full_bar,False,True,False,,,,True,False,,True,False,False,True,False,False,False,False,,,,True,,,,,,,,,True,,average,,,casual,False,True,True,True,True,,no,,True,,,,,,,,,,,,,,,,,,
